Order,Latitude,Longitude,Elevation,Date Created,Distance from Start,Distance to Next,Bearing
8764,31.6731670,034.9376280,907.349,13/6/2015 14:39:00,46.289,0.006,58.77
8765,31.6732090,034.9377090,905.512,13/6/2015 14:39:01,46.295,0.006,57.85
8766,31.6732520,034.9377890,905.512,13/6/2015 14:39:02,46.300,0.006,56.67
8767,31.6732970,034.9378690,905.512,13/6/2015 14:39:03,46.306,0.006,55.18
8768,31.6733440,034.9379480,905.512,13/6/2015 14:39:04,46.312,0.006,55.28
8769,31.6733920,034.9380290,905.512,13/6/2015 14:39:05,46.318,0.006,53.84
8770,31.6734420,034.9381090,905.512,13/6/2015 14:39:06,46.323,0.006,51.89
8771,31.6734950,034.9381880,905.512,13/6/2015 14:39:07,46.329,0.006,50.85
8772,31.6735500,034.9382670,905.512,13/6/2015 14:39:08,46.335,0.006,49.85
8773,31.6736070,034.9383460,905.512,13/6/2015 14:39:09,46.341,0.006,48.03
8774,31.6736670,034.9384240,905.512,13/6/2015 14:39:10,46.348,0.006,46.82
8775,31.6737280,034.9385000,905.512,13/6/2015 14:39:11,46.354,0.006,45.51
8776,31.6737910,034.9385750,905.512,13/6/2015 14:39:12,46.360,0.006,44.68
8777,31.6738550,034.9386490,905.512,13/6/2015 14:39:13,46.366,0.006,43.01
8778,31.6739210,034.9387210,905.512,13/6/2015 14:39:14,46.372,0.006,41.36
8779,31.6739890,034.9387910,905.512,13/6/2015 14:39:15,46.379,0.006,40.54
8780,31.6740580,034.9388600,905.512,13/6/2015 14:39:16,46.385,0.006,38.88
8781,31.6741280,034.9389260,905.512,13/6/2015 14:39:17,46.391,0.006,38.48
8782,31.6741990,034.9389920,905.512,13/6/2015 14:39:18,46.397,0.006,37.67
8783,31.6742710,034.9390570,905.512,13/6/2015 14:39:19,46.404,0.006,37.67
8784,31.6743430,034.9391220,905.512,13/6/2015 14:39:20,46.410,0.006,36.81
8785,31.6744150,034.9391850,905.512,13/6/2015 14:39:21,46.416,0.006,35.99
8786,31.6744880,034.9392470,905.512,13/6/2015 14:39:22,46.422,0.006,36.31
8787,31.6745590,034.9393080,905.512,13/6/2015 14:39:23,46.428,0.006,36.70
8788,31.6746290,034.9393690,905.512,13/6/2015 14:39:24,46.434,0.006,36.18
8789,31.6746980,034.9394280,905.512,13/6/2015 14:39:25,46.440,0.006,35.24
8790,31.6747670,034.9394850,905.512,13/6/2015 14:39:26,46.446,0.006,35.24
8791,31.6748360,034.9395420,905.512,13/6/2015 14:39:27,46.452,0.006,35.07
8792,31.6749030,034.9395970,905.512,13/6/2015 14:39:28,46.458,0.006,36.45
8793,31.6749690,034.9396540,905.512,13/6/2015 14:39:29,46.463,0.006,36.45
8794,31.6750350,034.9397110,905.512,13/6/2015 14:39:30,46.469,0.006,36.04
8795,31.6751020,034.9397680,905.512,13/6/2015 14:39:31,46.475,0.006,36.51
8796,31.6751690,034.9398260,905.512,13/6/2015 14:39:32,46.480,0.006,36.98
8797,31.6752360,034.9398850,905.512,13/6/2015 14:39:33,46.486,0.006,38.32
8798,31.6753020,034.9399460,905.512,13/6/2015 14:39:34,46.492,0.006,39.23
8799,31.6753680,034.9400090,905.512,13/6/2015 14:39:35,46.498,0.006,40.54
8800,31.6754320,034.9400730,905.512,13/6/2015 14:39:36,46.504,0.006,40.98
8801,31.6754950,034.9401370,905.512,13/6/2015 14:39:37,46.509,0.006,41.42
8802,31.6755580,034.9402020,905.512,13/6/2015 14:39:38,46.515,0.006,43.21
8803,31.6756190,034.9402690,905.512,13/6/2015 14:39:39,46.521,0.006,45.42
8804,31.6756780,034.9403390,902.559,13/6/2015 14:39:40,46.527,0.006,46.40
8805,31.6757350,034.9404090,898.950,13/6/2015 14:39:41,46.532,0.006,48.23
8806,31.6757900,034.9404810,898.950,13/6/2015 14:39:42,46.538,0.006,49.67
8807,31.6758430,034.9405540,898.950,13/6/2015 14:39:43,46.544,0.006,51.51
8808,31.6758940,034.9406290,898.950,13/6/2015 14:39:44,46.549,0.006,52.06
8809,31.6759440,034.9407040,898.950,13/6/2015 14:39:45,46.555,0.006,54.13
8810,31.6759910,034.9407800,898.950,13/6/2015 14:39:46,46.560,0.006,55.06
8811,31.6760370,034.9408570,898.950,13/6/2015 14:39:47,46.566,0.005,55.65
8812,31.6760820,034.9409340,898.950,13/6/2015 14:39:48,46.571,0.005,56.25
8813,31.6761260,034.9410110,898.950,13/6/2015 14:39:49,46.577,0.005,58.42
8814,31.6761670,034.9410890,897.507,13/6/2015 14:39:50,46.582,0.005,58.09
8815,31.6762080,034.9411660,895.669,13/6/2015 14:39:51,46.588,0.005,58.72
8816,31.6762480,034.9412430,895.669,13/6/2015 14:39:52,46.593,0.005,60.67
8817,31.6762850,034.9413200,895.669,13/6/2015 14:39:53,46.598,0.005,62.31
8818,31.6763200,034.9413980,895.669,13/6/2015 14:39:54,46.603,0.005,63.97
8819,31.6763530,034.9414770,895.669,13/6/2015 14:39:55,46.609,0.005,64.37
8820,31.6763850,034.9415550,895.669,13/6/2015 14:39:56,46.614,0.005,66.06
8821,31.6764150,034.9416340,895.669,13/6/2015 14:39:57,46.619,0.005,66.77
8822,31.6764440,034.9417130,895.669,13/6/2015 14:39:58,46.624,0.005,69.19
8823,31.6764700,034.9417930,895.669,13/6/2015 14:39:59,46.629,0.005,69.93
8824,31.6764950,034.9418730,895.669,13/6/2015 14:40:00,46.634,0.005,71.20
8825,31.6765180,034.9419520,895.669,13/6/2015 14:40:01,46.639,0.005,70.98
8826,31.6765410,034.9420300,895.669,13/6/2015 14:40:02,46.644,0.005,71.75
8827,31.6765630,034.9421080,895.669,13/6/2015 14:40:03,46.648,0.005,74.90
8828,31.6765810,034.9421860,895.669,13/6/2015 14:40:04,46.653,0.005,73.31
8829,31.6766010,034.9422640,895.669,13/6/2015 14:40:05,46.658,0.005,75.08
8830,31.6766190,034.9423430,895.669,13/6/2015 14:40:06,46.663,0.005,77.63
8831,31.6766340,034.9424230,895.669,13/6/2015 14:40:07,46.668,0.005,81.09
8832,31.6766450,034.9425050,895.669,13/6/2015 14:40:08,46.673,0.005,82.17
8833,31.6766550,034.9425900,895.669,13/6/2015 14:40:09,46.678,0.005,83.65
8834,31.6766630,034.9426740,895.669,13/6/2015 14:40:10,46.683,0.005,83.72
8835,31.6766710,034.9427590,895.669,13/6/2015 14:40:11,46.688,0.005,85.28
8836,31.6766770,034.9428440,895.669,13/6/2015 14:40:12,46.693,0.005,86.11
8837,31.6766820,034.9429300,895.669,13/6/2015 14:40:13,46.698,0.005,86.85
8838,31.6766860,034.9430150,895.669,13/6/2015 14:40:14,46.703,0.005,86.11
8839,31.6766910,034.9431010,895.669,13/6/2015 14:40:15,46.708,0.005,87.72
8840,31.6766940,034.9431890,895.669,13/6/2015 14:40:16,46.713,0.005,89.23
8841,31.6766950,034.9432760,895.669,13/6/2015 14:40:17,46.718,0.005,90.78
8842,31.6766940,034.9433620,895.669,13/6/2015 14:40:18,46.723,0.005,91.58
8843,31.6766920,034.9434470,895.669,13/6/2015 14:40:19,46.728,0.005,92.36
8844,31.6766890,034.9435320,895.669,13/6/2015 14:40:20,46.733,0.005,92.39
8845,31.6766860,034.9436160,895.669,13/6/2015 14:40:21,46.738,0.005,92.42
8846,31.6766830,034.9436990,895.669,13/6/2015 14:40:22,46.743,0.005,91.61
8847,31.6766810,034.9437820,895.669,13/6/2015 14:40:23,46.748,0.005,92.45
8848,31.6766780,034.9438640,895.669,13/6/2015 14:40:24,46.753,0.005,93.26
8849,31.6766740,034.9439460,895.669,13/6/2015 14:40:25,46.758,0.005,91.63
8850,31.6766720,034.9440280,895.669,13/6/2015 14:40:26,46.762,0.005,90.82
8851,31.6766710,034.9441100,895.669,13/6/2015 14:40:27,46.767,0.005,91.63
8852,31.6766690,034.9441920,895.669,13/6/2015 14:40:28,46.772,0.005,90.81
8853,31.6766680,034.9442750,895.669,13/6/2015 14:40:29,46.777,0.005,89.19
8854,31.6766690,034.9443580,897.146,13/6/2015 14:40:30,46.782,0.005,86.07
8855,31.6766740,034.9444430,898.950,13/6/2015 14:40:31,46.787,0.005,83.72
8856,31.6766820,034.9445280,898.950,13/6/2015 14:40:32,46.792,0.005,81.59
8857,31.6766930,034.9446150,898.950,13/6/2015 14:40:33,46.797,0.005,79.34
8858,31.6767070,034.9447020,898.950,13/6/2015 14:40:34,46.802,0.005,76.98
8859,31.6767240,034.9447880,898.950,13/6/2015 14:40:35,46.808,0.005,74.95
8860,31.6767440,034.9448750,898.950,13/6/2015 14:40:36,46.813,0.005,71.93
8861,31.6767680,034.9449610,898.950,13/6/2015 14:40:37,46.818,0.005,68.25
8862,31.6767970,034.9450460,898.950,13/6/2015 14:40:38,46.824,0.005,65.99
8863,31.6768290,034.9451300,898.950,13/6/2015 14:40:39,46.829,0.006,64.02
8864,31.6768640,034.9452140,900.394,13/6/2015 14:40:40,46.835,0.005,61.55
8865,31.6769020,034.9452960,902.231,13/6/2015 14:40:41,46.840,0.006,59.08
8866,31.6769440,034.9453780,902.231,13/6/2015 14:40:42,46.846,0.006,55.51
8867,31.6769910,034.9454580,902.231,13/6/2015 14:40:43,46.851,0.006,53.15
8868,31.6770410,034.9455360,902.231,13/6/2015 14:40:44,46.857,0.006,50.43
8869,31.6770940,034.9456110,902.231,13/6/2015 14:40:45,46.863,0.006,48.62
8870,31.6771490,034.9456840,902.231,13/6/2015 14:40:46,46.869,0.006,45.42
8871,31.6772080,034.9457540,902.231,13/6/2015 14:40:47,46.874,0.006,40.98
8872,31.6772710,034.9458180,902.231,13/6/2015 14:40:48,46.880,0.006,39.65
8873,31.6773360,034.9458810,902.231,13/6/2015 14:40:49,46.886,0.006,36.18
8874,31.6774050,034.9459400,902.231,13/6/2015 14:40:50,46.892,0.006,32.68
8875,31.6774770,034.9459940,902.231,13/6/2015 14:40:51,46.898,0.006,29.69
8876,31.6775520,034.9460440,902.231,13/6/2015 14:40:52,46.904,0.006,29.04
8877,31.6776290,034.9460940,902.231,13/6/2015 14:40:53,46.910,0.006,26.97
8878,31.6777080,034.9461410,900.755,13/6/2015 14:40:54,46.916,0.006,24.65
8879,31.6777900,034.9461850,898.950,13/6/2015 14:40:55,46.922,0.006,19.91
8880,31.6778750,034.9462210,898.950,13/6/2015 14:40:56,46.928,0.006,15.91
8881,31.6779650,034.9462510,898.950,13/6/2015 14:40:57,46.935,0.006,12.58
8882,31.6780570,034.9462750,898.950,13/6/2015 14:40:58,46.941,0.007,10.82
8883,31.6781510,034.9462960,898.950,13/6/2015 14:40:59,46.948,0.007,9.30
8884,31.6782450,034.9463140,898.950,13/6/2015 14:41:00,46.954,0.007,8.61
8885,31.6783410,034.9463310,898.950,13/6/2015 14:41:01,46.961,0.007,7.11
8886,31.6784370,034.9463450,898.950,13/6/2015 14:41:02,46.968,0.007,6.61
8887,31.6785330,034.9463580,898.950,13/6/2015 14:41:03,46.974,0.007,6.47
8888,31.6786310,034.9463710,898.950,13/6/2015 14:41:04,46.981,0.007,5.98
8889,31.6787290,034.9463830,898.950,13/6/2015 14:41:05,46.988,0.007,5.43
8890,31.6788280,034.9463940,898.950,13/6/2015 14:41:06,46.995,0.007,5.86
8891,31.6789280,034.9464060,898.950,13/6/2015 14:41:07,47.002,0.007,6.28
8892,31.6790290,034.9464190,897.474,13/6/2015 14:41:08,47.009,0.007,6.63
8893,31.6791320,034.9464330,895.669,13/6/2015 14:41:09,47.016,0.007,5.99
8894,31.6792380,034.9464460,891.240,13/6/2015 14:41:10,47.023,0.007,6.04
8895,31.6793430,034.9464590,885.827,13/6/2015 14:41:11,47.031,0.007,5.99
8896,31.6794490,034.9464720,885.827,13/6/2015 14:41:12,47.038,0.007,6.04
8897,31.6795540,034.9464850,885.827,13/6/2015 14:41:13,47.045,0.007,6.10
8898,31.6796580,034.9464980,885.827,13/6/2015 14:41:14,47.052,0.007,6.16
8899,31.6797610,034.9465110,884.350,13/6/2015 14:41:15,47.059,0.007,6.22
8900,31.6798630,034.9465240,882.546,13/6/2015 14:41:16,47.067,0.007,5.32
8901,31.6799640,034.9465350,882.546,13/6/2015 14:41:17,47.074,0.007,5.86
8902,31.6800640,034.9465470,882.546,13/6/2015 14:41:18,47.080,0.007,5.98
8903,31.6801620,034.9465590,882.546,13/6/2015 14:41:19,47.087,0.007,5.98
8904,31.6802600,034.9465710,881.070,13/6/2015 14:41:20,47.094,0.007,6.17
8905,31.6803550,034.9465830,879.265,13/6/2015 14:41:21,47.101,0.007,6.17
8906,31.6804500,034.9465950,879.265,13/6/2015 14:41:22,47.107,0.006,4.68
8907,31.6805440,034.9466040,879.265,13/6/2015 14:41:23,47.114,0.006,4.16
8908,31.6806380,034.9466120,879.265,13/6/2015 14:41:24,47.120,0.006,4.83
8909,31.6807290,034.9466210,879.265,13/6/2015 14:41:25,47.126,0.006,5.43
8910,31.6808190,034.9466310,879.265,13/6/2015 14:41:26,47.133,0.006,6.17
8911,31.6809060,034.9466420,879.265,13/6/2015 14:41:27,47.139,0.006,5.81
8912,31.6809900,034.9466520,879.265,13/6/2015 14:41:28,47.145,0.006,6.62
8913,31.6810710,034.9466630,879.265,13/6/2015 14:41:29,47.150,0.005,6.26
8914,31.6811490,034.9466730,877.789,13/6/2015 14:41:30,47.156,0.005,5.21
8915,31.6812240,034.9466810,875.984,13/6/2015 14:41:31,47.161,0.005,6.19
8916,31.6812950,034.9466900,875.984,13/6/2015 14:41:32,47.166,0.005,6.36
8917,31.6813640,034.9466990,875.984,13/6/2015 14:41:33,47.170,0.005,5.92
8918,31.6814300,034.9467070,875.984,13/6/2015 14:41:34,47.175,0.004,6.20
8919,31.6814930,034.9467150,875.984,13/6/2015 14:41:35,47.179,0.004,6.20
8920,31.6815560,034.9467230,875.984,13/6/2015 14:41:36,47.184,0.004,5.51
8921,31.6816180,034.9467300,875.984,13/6/2015 14:41:37,47.188,0.004,5.51
8922,31.6816800,034.9467370,875.984,13/6/2015 14:41:38,47.192,0.004,7.19
8923,31.6817410,034.9467460,875.984,13/6/2015 14:41:39,47.197,0.004,8.25
8924,31.6818000,034.9467560,874.508,13/6/2015 14:41:40,47.201,0.004,6.61
8925,31.6818590,034.9467640,872.703,13/6/2015 14:41:41,47.205,0.008,6.84
8926,31.6819730,034.9467800,872.703,13/6/2015 14:41:43,47.213,0.007,7.42
8927,31.6820780,034.9467960,872.703,13/6/2015 14:41:45,47.220,0.007,5.20
8928,31.6821720,034.9468060,872.703,13/6/2015 14:41:47,47.227,0.006,6.58
8929,31.6822610,034.9468180,871.227,13/6/2015 14:41:49,47.233,0.006,7.20
8930,31.6823490,034.9468310,869.423,13/6/2015 14:41:51,47.239,0.003,2.33
8931,31.6823910,034.9468330,869.423,13/6/2015 14:41:52,47.242,0.003,5.81
8932,31.6824330,034.9468380,869.423,13/6/2015 14:41:53,47.245,0.003,6.96
8933,31.6824750,034.9468440,869.423,13/6/2015 14:41:54,47.248,0.003,8.31
8934,31.6825160,034.9468510,869.423,13/6/2015 14:41:55,47.250,0.003,6.96
8935,31.6825580,034.9468570,869.423,13/6/2015 14:41:56,47.253,0.005,6.96
8936,31.6826350,034.9468680,869.423,13/6/2015 14:41:58,47.259,0.005,7.79
8937,31.6827100,034.9468800,870.899,13/6/2015 14:42:00,47.264,0.005,7.06
8938,31.6827860,034.9468910,872.703,13/6/2015 14:42:02,47.269,0.005,4.45
8939,31.6828630,034.9468980,872.703,13/6/2015 14:42:04,47.274,0.005,5.14
8940,31.6829390,034.9469060,872.703,13/6/2015 14:42:06,47.280,0.003,5.28
8941,31.6829760,034.9469100,872.703,13/6/2015 14:42:07,47.282,0.003,6.42
8942,31.6830140,034.9469150,872.703,13/6/2015 14:42:08,47.285,0.003,5.28
8943,31.6830510,034.9469190,872.703,13/6/2015 14:42:09,47.287,0.003,5.14
8944,31.6830890,034.9469230,875.656,13/6/2015 14:42:10,47.290,0.003,5.14
8945,31.6831270,034.9469270,879.265,13/6/2015 14:42:11,47.293,0.003,7.89
8946,31.6831640,034.9469330,879.265,13/6/2015 14:42:12,47.295,0.003,7.89
8947,31.6832010,034.9469390,879.265,13/6/2015 14:42:13,47.298,0.005,5.58
8948,31.6832710,034.9469470,879.265,13/6/2015 14:42:15,47.303,0.005,5.11
8949,31.6833380,034.9469540,879.265,13/6/2015 14:42:17,47.307,0.005,5.35
8950,31.6834110,034.9469620,879.265,13/6/2015 14:42:19,47.312,0.003,5.14
8951,31.6834490,034.9469660,879.265,13/6/2015 14:42:20,47.315,0.005,3.86
8952,31.6835250,034.9469720,879.265,13/6/2015 14:42:22,47.320,0.003,5.14
8953,31.6835630,034.9469760,879.265,13/6/2015 14:42:23,47.323,0.003,3.86
8954,31.6836010,034.9469790,879.265,13/6/2015 14:42:24,47.326,0.003,3.86
8955,31.6836390,034.9469820,879.265,13/6/2015 14:42:25,47.328,0.005,5.28
8956,31.6837130,034.9469900,879.265,13/6/2015 14:42:27,47.333,0.005,2.07
8957,31.6837840,034.9469930,879.265,13/6/2015 14:42:29,47.338,0.005,2.13
8958,31.6838530,034.9469960,885.827,13/6/2015 14:42:31,47.343,0.004,3.76
8959,31.6839180,034.9470010,885.827,13/6/2015 14:42:33,47.347,0.004,3.11
8960,31.6839810,034.9470050,885.827,13/6/2015 14:42:35,47.352,0.004,4.58
8961,31.6840450,034.9470110,885.827,13/6/2015 14:42:37,47.356,0.004,4.73
8962,31.6841070,034.9470170,885.827,13/6/2015 14:42:39,47.360,0.004,7.69
8963,31.6841640,034.9470260,889.108,13/6/2015 14:42:41,47.364,0.004,8.91
8964,31.6842240,034.9470370,889.108,13/6/2015 14:42:43,47.369,0.004,4.81
8965,31.6842850,034.9470430,889.108,13/6/2015 14:42:45,47.373,0.004,355.47
8966,31.6843390,034.9470380,889.108,13/6/2015 14:42:47,47.377,0.003,7.95
8967,31.6843880,034.9470460,889.108,13/6/2015 14:42:49,47.380,0.004,8.39
8968,31.6844460,034.9470560,892.388,13/6/2015 14:42:52,47.384,0.004,15.30
8969,31.6844960,034.9470720,892.388,13/6/2015 14:42:54,47.388,0.003,13.73
8970,31.6845450,034.9470860,892.388,13/6/2015 14:42:56,47.391,0.003,12.32
8971,31.6845920,034.9470980,892.388,13/6/2015 14:42:58,47.394,0.003,9.90
8972,31.6846410,034.9471080,893.832,13/6/2015 14:43:00,47.398,0.004,11.60
8973,31.6846910,034.9471200,895.669,13/6/2015 14:43:02,47.401,0.003,18.13
8974,31.6847380,034.9471380,895.669,13/6/2015 14:43:04,47.405,0.003,16.25
8975,31.6847820,034.9471530,895.669,13/6/2015 14:43:06,47.408,0.003,7.92
8976,31.6848250,034.9471600,895.669,13/6/2015 14:43:08,47.411,0.003,13.31
8977,31.6848720,034.9471730,897.146,13/6/2015 14:43:10,47.414,0.004,12.07
8978,31.6849240,034.9471860,898.950,13/6/2015 14:43:12,47.418,0.004,3.26
8979,31.6849840,034.9471900,898.950,13/6/2015 14:43:14,47.422,0.004,0.00
8980,31.6850370,034.9471900,898.950,13/6/2015 14:43:16,47.426,0.003,348.44
8981,31.6850830,034.9471790,898.950,13/6/2015 14:43:18,47.429,0.003,347.15
8982,31.6851280,034.9471670,901.903,13/6/2015 14:43:20,47.432,0.003,350.08
8983,31.6851720,034.9471580,905.512,13/6/2015 14:43:22,47.435,0.003,350.96
8984,31.6852150,034.9471500,905.512,13/6/2015 14:43:24,47.438,0.003,356.81
8985,31.6852610,034.9471470,905.512,13/6/2015 14:43:26,47.441,0.003,2.23
8986,31.6853050,034.9471490,905.512,13/6/2015 14:43:28,47.444,0.003,354.45
8987,31.6853490,034.9471440,909.854,13/6/2015 14:43:30,47.447,0.003,358.91
8988,31.6853940,034.9471430,915.354,13/6/2015 14:43:32,47.451,0.004,12.25
8989,31.6854570,034.9471590,919.783,13/6/2015 14:43:35,47.455,0.003,19.28
8990,31.6855010,034.9471770,925.197,13/6/2015 14:43:37,47.458,0.005,22.52
8991,31.6855670,034.9472090,926.673,13/6/2015 14:43:40,47.463,0.005,346.64
8992,31.6856390,034.9471890,928.478,13/6/2015 14:43:44,47.468,0.003,249.44
8993,31.6856220,034.9471360,928.478,13/6/2015 14:43:47,47.472,0.004,191.43
8994,31.6855670,034.9471230,928.478,13/6/2015 14:43:50,47.475,0.004,173.43
8995,31.6855150,034.9471300,928.478,13/6/2015 14:43:52,47.479,0.005,169.47
8996,31.6854460,034.9471450,928.478,13/6/2015 14:43:54,47.484,0.003,171.16
8997,31.6854020,034.9471530,928.478,13/6/2015 14:43:55,47.487,0.004,173.31
8998,31.6853510,034.9471600,928.478,13/6/2015 14:43:56,47.490,0.004,173.60
8999,31.6852900,034.9471680,928.478,13/6/2015 14:43:57,47.495,0.010,174.18
9000,31.6851390,034.9471860,928.478,13/6/2015 14:43:59,47.505,0.006,175.17
9001,31.6850480,034.9471950,921.187,13/6/2015 14:44:00,47.511,0.007,181.47
9002,31.6849480,034.9471920,912.073,13/6/2015 14:44:01,47.518,0.007,189.34
9003,31.6848440,034.9471720,912.073,13/6/2015 14:44:02,47.526,0.007,192.96
9004,31.6847400,034.9471440,912.073,13/6/2015 14:44:03,47.533,0.007,191.96
9005,31.6846350,034.9471180,912.073,13/6/2015 14:44:04,47.540,0.007,189.53
9006,31.6845280,034.9470970,909.121,13/6/2015 14:44:05,47.548,0.007,190.06
9007,31.6844220,034.9470750,905.512,13/6/2015 14:44:06,47.555,0.007,188.19
9008,31.6843150,034.9470570,905.512,13/6/2015 14:44:07,47.563,0.007,187.74
9009,31.6842080,034.9470400,905.512,13/6/2015 14:44:08,47.570,0.007,187.71
9010,31.6841070,034.9470240,905.512,13/6/2015 14:44:09,47.577,0.006,186.36
9011,31.6840150,034.9470120,901.083,13/6/2015 14:44:10,47.583,0.006,185.23
9012,31.6839310,034.9470030,894.193,13/6/2015 14:44:11,47.589,0.005,185.94
9013,31.6838570,034.9469940,890.912,13/6/2015 14:44:12,47.594,0.005,188.97
9014,31.6837920,034.9469820,887.631,13/6/2015 14:44:13,47.599,0.004,189.70
9015,31.6837370,034.9469710,885.827,13/6/2015 14:44:14,47.603,0.003,191.56
9016,31.6836910,034.9469600,885.827,13/6/2015 14:44:15,47.606,0.005,190.24
9017,31.6836200,034.9469450,885.827,13/6/2015 14:44:17,47.611,0.004,183.69
9018,31.6835670,034.9469410,885.827,13/6/2015 14:44:19,47.615,0.003,143.89
9019,31.6835330,034.9469700,885.827,13/6/2015 14:44:22,47.618,0.006,2.91
9020,31.6836170,034.9469750,885.827,13/6/2015 14:44:26,47.623,0.006,3.34
9021,31.6837050,034.9469810,885.827,13/6/2015 14:44:29,47.629,0.004,3.50
9022,31.6837610,034.9469850,885.827,13/6/2015 14:44:31,47.633,0.006,4.89
9023,31.6838510,034.9469940,885.827,13/6/2015 14:44:34,47.640,0.004,3.94
9024,31.6839130,034.9469990,885.827,13/6/2015 14:44:36,47.644,0.004,3.16
9025,31.6839750,034.9470030,885.827,13/6/2015 14:44:38,47.648,0.004,3.76
9026,31.6840400,034.9470080,888.706,13/6/2015 14:44:40,47.653,0.005,4.45
9027,31.6841060,034.9470140,892.388,13/6/2015 14:44:42,47.657,0.004,3.11
9028,31.6841690,034.9470180,892.388,13/6/2015 14:44:44,47.661,0.004,4.73
9029,31.6842310,034.9470240,892.388,13/6/2015 14:44:46,47.666,0.004,5.34
9030,31.6842950,034.9470310,892.388,13/6/2015 14:44:48,47.670,0.005,6.65
9031,31.6843610,034.9470400,893.865,13/6/2015 14:44:50,47.675,0.005,9.70
9032,31.6844260,034.9470530,895.669,13/6/2015 14:44:52,47.679,0.005,10.44
9033,31.6844910,034.9470670,895.669,13/6/2015 14:44:54,47.684,0.007,11.46
9034,31.6845880,034.9470900,895.669,13/6/2015 14:44:57,47.691,0.005,10.84
9035,31.6846550,034.9471050,895.669,13/6/2015 14:44:59,47.695,0.005,11.89
9036,31.6847200,034.9471210,902.231,13/6/2015 14:45:01,47.700,0.004,12.64
9037,31.6847810,034.9471370,902.231,13/6/2015 14:45:03,47.704,0.004,11.04
9038,31.6848380,034.9471500,902.231,13/6/2015 14:45:05,47.708,0.004,9.00
9039,31.6848920,034.9471600,902.231,13/6/2015 14:45:07,47.712,0.004,10.38
9040,31.6849480,034.9471720,902.231,13/6/2015 14:45:09,47.716,0.004,0.84
9041,31.6850060,034.9471730,905.512,13/6/2015 14:45:11,47.720,0.003,356.01
9042,31.6850550,034.9471690,905.512,13/6/2015 14:45:13,47.723,0.004,357.12
9043,31.6851060,034.9471660,905.512,13/6/2015 14:45:15,47.727,0.003,355.01
9044,31.6851550,034.9471610,905.512,13/6/2015 14:45:17,47.730,0.003,353.90
